raceId,year,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driverId,constructorId,grid,results_positionOrder,milliseconds,statusId,circuit_country,constructor_points,constructor_position,constructor_wins,constructor_nationality,driver_nationality,driver_points,driver_wins,driver_age,results_points
701,1965,2.069893328757884,0.0,0.0,0.0,1.0,0.0,-0.8549745212571191,-0.14250983137281334,20,15,1.0,0,6,0.4195319055640693,1.0,-0.33081328628304274,-0.35019900426461786,34,-0.5719572030085829,-0.33081328628304274,0.6521739130434783,0.0
706,1965,-0.5180083827037577,1.0,0.0,0.0,0.0,0.0,-0.8549745212571191,-0.14250983137281334,23,20,1.0,0,14,1.7796926602966232,2.0,-0.33081328628304274,-0.35019900426461786,34,-0.5719572030085829,-0.33081328628304274,0.6521739130434783,0.0
700,1965,0.3458976620940437,0.0,0.0,0.0,0.0,1.0,-0.5053639533461851,0.04725775467200453,15,13,1.0,0,19,-0.7040791526932578,11.0,-0.33081328628304274,-0.5107040046345136,34,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
701,1965,2.069893328757884,0.0,0.0,0.0,1.0,0.0,-0.5053639533461851,0.04725775467200453,11,17,1.0,0,6,-0.6449417285744511,7.0,-0.33081328628304274,-0.5107040046345136,34,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
706,1965,-0.5180083827037577,1.0,0.0,0.0,0.0,0.0,-0.5053639533461851,0.04725775467200453,6,20,1.0,0,14,-0.5858043044556444,7.0,-0.33081328628304274,-0.5107040046345136,34,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
708,1965,1.982659667530976,1.0,0.0,0.0,0.0,0.0,-0.5053639533461851,0.04725775467200453,10,5,1.0,0,18,-0.05356748738638421,6.0,-0.33081328628304274,-0.5107040046345136,34,-0.37505343931548235,-0.33081328628304274,0.4782608695652175,2.0
707,1965,0.1672182486693618,0.0,1.0,0.0,0.0,0.0,-0.5053639533461851,0.04725775467200453,12,13,1.0,0,34,-0.5858043044556444,7.0,-0.33081328628304274,-0.5107040046345136,34,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
702,1965,1.9767554216444196,1.0,0.0,0.0,0.0,0.0,-0.5053639533461851,0.04725775467200453,16,16,1.0,0,10,-0.6449417285744511,7.0,-0.33081328628304274,-0.5107040046345136,34,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
706,1965,-0.5180083827037577,1.0,0.0,0.0,0.0,0.0,-0.5881884335486102,-0.32054985611925363,19,20,1.0,0,14,0.4195319055640693,4.0,-0.33081328628304274,-0.35019900426461786,14,-0.5719572030085829,-0.33081328628304274,0.5217391304347827,0.0
705,1965,-0.25140275503128523,0.0,0.0,1.0,0.0,1.0,-0.41705802988643254,-0.14250983137281334,0,20,1.0,0,11,1.602280387940203,2.0,-0.33081328628304274,-0.35019900426461786,14,-0.5719572030085829,-0.33081328628304274,0.8260869565217392,0.0
706,1965,-0.5180083827037577,1.0,0.0,0.0,0.0,0.0,-0.41705802988643254,-0.14250983137281334,21,13,1.0,0,14,1.7796926602966232,2.0,-0.33081328628304274,-0.35019900426461786,14,-0.5719572030085829,-0.33081328628304274,0.8260869565217392,0.0
701,1965,2.069893328757884,0.0,0.0,0.0,1.0,0.0,-0.6198769152740218,-0.14250983137281334,17,12,1.0,0,6,0.4195319055640693,1.0,-0.33081328628304274,-0.35019900426461786,6,-0.5719572030085829,-0.33081328628304274,0.5217391304347827,0.0
708,1965,1.982659667530976,1.0,0.0,0.0,0.0,0.0,-0.07816772806701092,1.702663666090277,0,19,1.0,0,18,0.8334938743957161,4.0,-0.33081328628304274,1.808567363895859,14,-0.5719572030085829,-0.33081328628304274,0.6086956521739131,0.0
708,1965,1.982659667530976,1.0,0.0,0.0,0.0,0.0,-0.4163513913519865,-1.2277512424238666,18,15,1.0,0,18,-0.5858043044556444,8.0,-0.33081328628304274,-0.35019900426461786,34,-0.5719572030085829,-0.33081328628304274,0.6086956521739131,0.0
707,1965,0.1672182486693618,0.0,1.0,0.0,0.0,0.0,-0.4163513913519865,1.702663666090277,14,9,1.0,0,34,0.8334938743957161,3.0,-0.33081328628304274,1.808567363895859,34,-0.5719572030085829,-0.33081328628304274,0.6086956521739131,0.0
706,1965,-0.5180083827037577,1.0,0.0,0.0,0.0,0.0,-0.43551526542707336,1.702663666090277,15,12,1.0,0,14,0.7152190261581027,3.0,-0.33081328628304274,1.808567363895859,14,-0.5719572030085829,-0.33081328628304274,0.6086956521739131,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.6264099598092049,0.8816930923993849,0,20,1.0,0,27,-0.7040791526932578,13.0,-0.33081328628304274,-0.35019900426461786,27,-0.5719572030085829,-0.33081328628304274,0.43478260869565233,0.0
703,1965,-0.5423733427749169,0.0,0.0,1.0,0.0,1.0,-0.4760737668308315,-0.9958999956330115,20,11,1.0,0,33,-0.5858043044556444,6.0,-0.33081328628304274,-0.35019900426461786,33,-0.5719572030085829,-0.33081328628304274,1.0,0.0
705,1965,-0.25140275503128523,0.0,0.0,1.0,0.0,1.0,-0.4760737668308315,-0.32054985611925363,0,20,1.0,0,11,0.18298220908884252,4.0,-0.33081328628304274,-0.35019900426461786,33,-0.5719572030085829,-0.33081328628304274,1.0,0.0
703,1965,-0.5423733427749169,0.0,0.0,1.0,0.0,1.0,-0.20240171732592835,0.310528733776424,21,16,1.0,0,33,-0.23097975974280427,4.0,-0.33081328628304274,-0.35019900426461786,33,-0.5719572030085829,-0.33081328628304274,0.8260869565217392,0.0
703,1965,-0.5423733427749169,0.0,0.0,1.0,0.0,1.0,-0.20240171732592835,-0.27652496798152604,0,20,1.0,0,33,-0.7040791526932578,12.0,-0.33081328628304274,-0.35019900426461786,33,-0.5719572030085829,-0.33081328628304274,0.17391304347826098,0.0
703,1965,-0.5423733427749169,0.0,0.0,1.0,0.0,1.0,-0.20240171732592835,0.2354414227235111,0,20,1.0,0,33,1.424868115583783,1.0,-0.33081328628304274,-0.35019900426461786,33,-0.5719572030085829,-0.33081328628304274,0.5652173913043479,0.0
705,1965,-0.25140275503128523,0.0,0.0,1.0,0.0,1.0,-0.29721870353892604,0.2354414227235111,12,12,1.0,0,11,2.489341749722303,1.0,-0.33081328628304274,-0.35019900426461786,11,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
706,1965,-0.5180083827037577,1.0,0.0,0.0,0.0,0.0,-0.20240171732592835,-0.14250983137281334,22,20,1.0,0,14,1.7796926602966232,2.0,-0.33081328628304274,-0.35019900426461786,14,-0.5719572030085829,-0.33081328628304274,0.5652173913043479,0.0
706,1965,-0.5180083827037577,1.0,0.0,0.0,0.0,0.0,-0.3997860813704517,0.2354414227235111,20,18,1.0,0,14,2.489341749722303,1.0,-0.33081328628304274,-0.35019900426461786,14,-0.5719572030085829,-0.33081328628304274,0.3913043478260869,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.342185967413713,0.310528733776424,18,19,1.0,0,27,-0.5858043044556444,4.0,-0.33081328628304274,-0.35019900426461786,46,-0.5719572030085829,-0.33081328628304274,0.9565217391304348,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.45518222000728487,-0.27652496798152604,20,13,1.0,0,27,-0.7040791526932578,10.0,-0.33081328628304274,-0.9027089516276592,46,-0.5719572030085829,-0.33081328628304274,1.0,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.41705802988643254,-0.27652496798152604,0,20,1.0,0,27,-0.7040791526932578,10.0,-0.33081328628304274,-0.9027089516276592,27,-0.5719572030085829,-0.33081328628304274,0.5217391304347827,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.41705802988643254,1.3315710417056412,17,10,1.0,0,27,-0.7040791526932578,8.0,-0.33081328628304274,2.861652089563481,27,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
708,1965,1.982659667530976,1.0,0.0,0.0,0.0,0.0,-0.4981937089844144,0.2354414227235111,9,10,1.0,0,18,2.489341749722303,1.0,-0.33081328628304274,-0.35019900426461786,18,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
707,1965,0.1672182486693618,0.0,1.0,0.0,0.0,0.0,-0.4981937089844144,0.2354414227235111,17,12,1.0,0,34,2.489341749722303,1.0,-0.33081328628304274,-0.35019900426461786,18,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.3997860813704517,0.2354414227235111,0,20,1.0,0,27,-0.1718423356239976,1.0,-0.33081328628304274,-0.35019900426461786,27,-0.5719572030085829,-0.33081328628304274,0.34782608695652173,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.3836669501229539,0.1792358003948313,19,14,1.0,0,27,-0.7040791526932578,7.0,-0.33081328628304274,-0.35019900426461786,33,-0.5719572030085829,-0.33081328628304274,0.3913043478260869,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.20240171732592835,-0.05929178592005862,0,20,1.0,0,27,-0.7040791526932578,14.0,-0.33081328628304274,-0.013218078277179081,27,-0.5719572030085829,-0.33081328628304274,0.6086956521739131,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.20240171732592835,-0.6527961431130209,0,20,1.0,0,27,-0.7040791526932578,15.0,-0.33081328628304274,-0.35019900426461786,27,-0.5719572030085829,-0.33081328628304274,0.6521739130434783,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.20240171732592835,0.310528733776424,0,20,1.0,0,27,-0.5858043044556444,4.0,-0.33081328628304274,-0.35019900426461786,27,-0.5719572030085829,-0.33081328628304274,0.6086956521739131,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.3347305676752976,0.2354414227235111,0,20,1.0,0,27,-0.1718423356239976,1.0,-0.33081328628304274,-0.35019900426461786,27,-0.5719572030085829,-0.33081328628304274,0.34782608695652173,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.3997860813704517,-0.27652496798152604,0,20,1.0,0,27,-0.7040791526932578,12.0,-0.33081328628304274,-0.9027089516276592,27,-0.5719572030085829,-0.33081328628304274,1.0,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.3836669501229539,-0.27652496798152604,0,20,1.0,0,27,-0.7040791526932578,11.0,-0.33081328628304274,-0.35019900426461786,27,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.3836669501229539,0.8816930923993849,0,20,1.0,0,27,-0.7040791526932578,13.0,-0.33081328628304274,-0.35019900426461786,27,-0.5719572030085829,-0.33081328628304274,0.30434782608695654,0.0
699,1965,-0.056033624334738984,0.0,0.0,0.0,0.0,1.0,-0.20240171732592835,0.2354414227235111,0,20,1.0,0,27,-0.1718423356239976,1.0,-0.33081328628304274,-0.35019900426461786,46,-0.5719572030085829,-0.33081328628304274,0.21739130434782616,0.0
715,1964,0.8883689668249378,0.0,0.0,1.0,0.0,0.0,0.7271145204250704,-0.9958999956330115,13,10,1.0,0,3,-0.5266668803368377,6.0,-0.33081328628304274,-0.35019900426461786,3,-0.5719572030085829,-0.33081328628304274,0.17391304347826098,0.0
709,1964,0.3458976620940437,1.0,0.0,0.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,2,13,1.0,0,19,-0.7040791526932578,5.0,-0.33081328628304274,-0.35019900426461786,2,-0.5719572030085829,-0.33081328628304274,0.8695652173913044,0.0
714,1964,-0.25140275503128523,0.0,0.0,1.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,6,12,1.0,0,11,0.3012570573264559,4.0,-0.33081328628304274,-0.35019900426461786,2,0.5110134973034702,-0.33081328628304274,0.8695652173913044,0.0
711,1964,2.069893328757884,0.0,0.0,1.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,3,3,0.18382403545718567,1,6,-0.40839203209922437,5.0,-0.33081328628304274,-0.35019900426461786,2,-0.1781496756223818,-0.33081328628304274,0.8695652173913044,4.0
716,1964,-0.5180083827037577,0.0,0.0,1.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,11,14,1.0,0,14,0.5378067538016826,4.0,-0.33081328628304274,-0.35019900426461786,2,0.5110134973034702,-0.33081328628304274,0.8695652173913044,0.0
718,1964,1.982659667530976,1.0,0.0,0.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,7,15,1.0,0,18,1.0700435708709428,4.0,-0.33081328628304274,-0.35019900426461786,2,0.5110134973034702,-0.33081328628304274,0.8695652173913044,0.0
713,1964,-0.36399729096431066,0.0,0.0,1.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,4,4,1.0,0,33,0.3012570573264559,3.0,-0.33081328628304274,-0.35019900426461786,2,0.5110134973034702,-0.33081328628304274,0.8695652173913044,3.0
710,1964,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,7,14,1.0,0,21,-0.6449417285744511,6.0,-0.33081328628304274,-0.35019900426461786,2,-0.5719572030085829,-0.33081328628304274,0.8695652173913044,0.0
717,1964,0.1672182486693618,1.0,0.0,0.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,7,17,1.0,0,34,0.5378067538016826,4.0,-0.33081328628304274,-0.35019900426461786,2,0.5110134973034702,-0.33081328628304274,0.8695652173913044,0.0
712,1964,2.172632147760504,0.0,0.0,1.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,5,3,0.1854685232716759,1,10,0.12384478497003584,3.0,-0.33081328628304274,-0.35019900426461786,2,0.21565785176381935,-0.33081328628304274,0.8695652173913044,4.0
715,1964,0.8883689668249378,0.0,0.0,1.0,0.0,0.0,1.0760982068239622,-0.32054985611925363,6,9,1.0,0,3,0.5378067538016826,4.0,-0.33081328628304274,-0.35019900426461786,2,0.5110134973034702,-0.33081328628304274,0.8695652173913044,0.0
709,1964,0.3458976620940437,1.0,0.0,0.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,3,1,0.2573876985067036,1,19,-0.1718423356239976,1.0,1.010522381086171,-0.35019900426461786,33,0.31410973361036965,1.010522381086171,0.7391304347826086,9.0
714,1964,-0.25140275503128523,0.0,0.0,1.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,5,2,0.19656700490955675,1,11,1.247455843227363,2.0,1.010522381086171,-0.35019900426461786,33,2.5785030160810263,1.010522381086171,0.7391304347826086,6.0
711,1964,2.069893328757884,0.0,0.0,1.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,2,5,1.0,0,6,0.18298220908884252,2.0,1.010522381086171,-0.35019900426461786,33,0.8063691428431211,1.010522381086171,0.7391304347826086,2.0
716,1964,-0.5180083827037577,0.0,0.0,1.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,3,20,1.0,0,14,1.424868115583783,2.0,1.010522381086171,-0.35019900426461786,33,2.5785030160810263,1.010522381086171,0.7391304347826086,0.0
718,1964,1.982659667530976,1.0,0.0,0.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,6,11,1.0,0,18,1.7796926602966232,2.0,2.3518580484553846,-0.35019900426461786,33,3.2676661890068783,2.3518580484553846,0.7391304347826086,0.0
713,1964,-0.36399729096431066,0.0,0.0,1.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,2,2,0.2005297134316983,1,33,0.8926312985145228,2.0,1.010522381086171,-0.35019900426461786,33,1.9877917250017245,1.010522381086171,0.7391304347826086,6.0
710,1964,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,3,4,1.0,0,21,0.0055699367324224735,2.0,1.010522381086171,-0.35019900426461786,33,0.6094653791500205,1.010522381086171,0.7391304347826086,3.0
717,1964,0.1672182486693618,1.0,0.0,0.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,4,1,0.20372451134443037,1,34,1.7796926602966232,2.0,2.3518580484553846,-0.35019900426461786,33,3.2676661890068783,2.3518580484553846,0.7391304347826086,9.0
712,1964,2.172632147760504,0.0,0.0,1.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,6,2,0.18543954551283026,1,10,0.5378067538016826,2.0,1.010522381086171,-0.35019900426461786,33,1.3970804339224228,1.010522381086171,0.7391304347826086,6.0
715,1964,0.8883689668249378,0.0,0.0,1.0,0.0,0.0,0.5596913542471241,-0.14250983137281334,1,20,1.0,0,3,1.424868115583783,1.0,1.010522381086171,-0.35019900426461786,33,2.5785030160810263,1.010522381086171,0.7391304347826086,0.0
709,1964,0.3458976620940437,1.0,0.0,0.0,0.0,0.0,-0.6209387172412352,-1.2277512424238666,16,8,1.0,0,19,-0.6449417285744511,4.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.3913043478260869,0.0
714,1964,-0.25140275503128523,0.0,0.0,1.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,10,4,0.20553199905242725,1,11,-0.5266668803368377,6.0,-0.33081328628304274,-0.35019900426461786,30,-0.27660155746893206,-0.33081328628304274,0.43478260869565233,3.0
711,1964,2.069893328757884,0.0,0.0,1.0,0.0,0.0,-0.6209387172412352,-0.32054985611925363,13,12,1.0,0,6,-0.40839203209922437,5.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.3913043478260869,0.0
716,1964,-0.5180083827037577,0.0,0.0,1.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,6,7,1.0,0,14,-0.5266668803368377,7.0,-0.33081328628304274,-0.35019900426461786,30,-0.27660155746893206,-0.33081328628304274,0.43478260869565233,0.0
718,1964,1.982659667530976,1.0,0.0,0.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,13,17,1.0,0,18,-0.29011718386161095,6.0,-0.33081328628304274,-0.35019900426461786,30,0.11720596991726907,-0.33081328628304274,0.43478260869565233,0.0
713,1964,-0.36399729096431066,0.0,0.0,1.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,16,11,1.0,0,33,-0.7040791526932578,8.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.43478260869565233,0.0
710,1964,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,18,13,1.0,0,21,-0.7040791526932578,7.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.3913043478260869,0.0
717,1964,0.1672182486693618,1.0,0.0,0.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,12,3,1.0,0,34,-0.29011718386161095,6.0,-0.33081328628304274,-0.35019900426461786,30,0.11720596991726907,-0.33081328628304274,0.43478260869565233,4.0
712,1964,2.172632147760504,0.0,0.0,1.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,17,17,1.0,0,10,-0.7040791526932578,8.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.3913043478260869,0.0
715,1964,0.8883689668249378,0.0,0.0,1.0,0.0,0.0,-0.6209387172412352,-0.9958999956330115,12,17,1.0,0,3,-0.5266668803368377,6.0,-0.33081328628304274,-0.35019900426461786,30,-0.27660155746893206,-0.33081328628304274,0.43478260869565233,0.0
713,1964,-0.36399729096431066,0.0,0.0,1.0,0.0,0.0,-0.39828519334301526,-0.14250983137281334,24,20,1.0,0,33,0.8926312985145228,2.0,-0.33081328628304274,-0.35019900426461786,33,-0.5719572030085829,-0.33081328628304274,0.26086956521739135,0.0
709,1964,0.3458976620940437,1.0,0.0,0.0,0.0,0.0,0.15301921894916032,1.702663666090277,7,10,1.0,0,19,-0.7040791526932578,6.0,-0.33081328628304274,1.808567363895859,14,-0.5719572030085829,-0.33081328628304274,0.43478260869565233,0.0
714,1964,-0.25140275503128523,0.0,0.0,1.0,0.0,0.0,0.15301921894916032,1.702663666090277,4,3,0.2044344664361486,1,11,0.4195319055640693,3.0,-0.33081328628304274,1.808567363895859,14,0.018754088070718784,-0.33081328628304274,0.43478260869565233,4.0
711,1964,2.069893328757884,0.0,0.0,1.0,0.0,0.0,0.15301921894916032,1.702663666090277,9,14,1.0,0,6,-0.34925460798041763,4.0,-0.33081328628304274,1.808567363895859,14,-0.5719572030085829,-0.33081328628304274,0.43478260869565233,0.0
716,1964,-0.5180083827037577,0.0,0.0,1.0,0.0,0.0,0.15301921894916032,1.702663666090277,7,3,1.0,0,14,1.4840055397025897,1.0,1.010522381086171,1.808567363895859,14,1.2986285520758725,1.010522381086171,0.43478260869565233,4.0
718,1964,1.982659667530976,1.0,0.0,0.0,0.0,0.0,0.15301921894916032,1.702663666090277,3,3,0.19147959712221874,1,18,1.957104932653043,1.0,1.010522381086171,1.808567363895859,14,1.6924360794620736,1.010522381086171,0.43478260869565233,4.0
713,1964,-0.36399729096431066,0.0,0.0,1.0,0.0,0.0,0.15301921894916032,1.702663666090277,8,5,1.0,0,33,-0.11270491150519091,4.0,-0.33081328628304274,1.808567363895859,14,-0.37505343931548235,-0.33081328628304274,0.43478260869565233,2.0
710,1964,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,0.15301921894916032,1.702663666090277,10,16,1.0,0,21,-0.34925460798041763,3.0,-0.33081328628304274,1.808567363895859,14,-0.5719572030085829,-0.33081328628304274,0.43478260869565233,0.0
717,1964,0.1672182486693618,1.0,0.0,0.0,0.0,0.0,0.15301921894916032,1.702663666090277,8,11,1.0,0,34,1.8388300844154297,1.0,1.010522381086171,1.808567363895859,14,1.2986285520758725,1.010522381086171,0.43478260869565233,0.0
712,1964,2.172632147760504,0.0,0.0,1.0,0.0,0.0,0.15301921894916032,1.702663666090277,8,9,1.0,0,10,-0.34925460798041763,5.0,-0.33081328628304274,1.808567363895859,14,-0.5719572030085829,-0.33081328628304274,0.43478260869565233,0.0
715,1964,0.8883689668249378,0.0,0.0,1.0,0.0,0.0,0.15301921894916032,1.702663666090277,7,1,0.18127507934472592,1,3,0.9517687226333295,3.0,1.010522381086171,1.808567363895859,14,0.9048210246896714,1.010522381086171,0.43478260869565233,9.0
709,1964,0.3458976620940437,1.0,0.0,0.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,8,2,1.0,0,19,-0.1718423356239976,1.0,-0.33081328628304274,-0.35019900426461786,34,0.018754088070718784,-0.33081328628304274,0.6521739130434783,6.0
714,1964,-0.25140275503128523,0.0,0.0,1.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,11,7,1.0,0,11,1.247455843227363,2.0,-0.33081328628304274,-0.35019900426461786,34,0.5110134973034702,-0.33081328628304274,0.6521739130434783,0.0
711,1964,2.069893328757884,0.0,0.0,1.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,8,4,0.18637770045545793,1,6,0.18298220908884252,2.0,-0.33081328628304274,-0.35019900426461786,34,0.31410973361036965,-0.33081328628304274,0.6521739130434783,3.0
716,1964,-0.5180083827037577,0.0,0.0,1.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,9,4,1.0,0,14,1.424868115583783,2.0,-0.33081328628304274,-0.35019900426461786,34,1.3970804339224228,-0.33081328628304274,0.6956521739130435,3.0
718,1964,1.982659667530976,1.0,0.0,0.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,11,8,1.0,0,18,1.7796926602966232,2.0,-0.33081328628304274,-0.35019900426461786,34,1.6924360794620736,-0.33081328628304274,0.6956521739130435,0.0
713,1964,-0.36399729096431066,0.0,0.0,1.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,14,8,1.0,0,33,0.8926312985145228,2.0,-0.33081328628304274,-0.35019900426461786,34,0.5110134973034702,-0.33081328628304274,0.6521739130434783,0.0
710,1964,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,8,11,1.0,0,21,0.0055699367324224735,2.0,-0.33081328628304274,-0.35019900426461786,34,0.018754088070718784,-0.33081328628304274,0.6521739130434783,0.0
717,1964,0.1672182486693618,1.0,0.0,0.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,13,4,1.0,0,34,1.7796926602966232,2.0,-0.33081328628304274,-0.35019900426461786,34,1.6924360794620736,-0.33081328628304274,0.6956521739130435,3.0
712,1964,2.172632147760504,0.0,0.0,1.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,9,5,0.18935154295699191,1,10,0.5378067538016826,2.0,-0.33081328628304274,-0.35019900426461786,34,0.5110134973034702,-0.33081328628304274,0.6521739130434783,2.0
715,1964,0.8883689668249378,0.0,0.0,1.0,0.0,0.0,0.9837541243827748,-0.14250983137281334,5,2,0.1814989325318085,1,3,1.424868115583783,1.0,-0.33081328628304274,-0.35019900426461786,34,1.1017247883827719,-0.33081328628304274,0.6956521739130435,6.0
709,1964,0.3458976620940437,1.0,0.0,0.0,0.0,0.0,0.9299205161102733,0.310528733776424,10,14,1.0,0,19,-0.5858043044556444,3.0,-0.33081328628304274,-0.35019900426461786,44,-0.5719572030085829,-0.33081328628304274,0.34782608695652173,0.0
714,1964,-0.25140275503128523,0.0,0.0,1.0,0.0,0.0,0.9299205161102733,0.310528733776424,7,16,1.0,0,11,-0.11270491150519091,5.0,-0.33081328628304274,-0.35019900426461786,44,0.11720596991726907,-0.33081328628304274,0.34782608695652173,0.0
711,1964,2.069893328757884,0.0,0.0,1.0,0.0,0.0,0.9299205161102733,0.310528733776424,7,2,0.18220490318168547,1,6,-0.23097975974280427,3.0,-0.33081328628304274,-0.35019900426461786,44,0.018754088070718784,-0.33081328628304274,0.34782608695652173,6.0
716,1964,-0.5180083827037577,0.0,0.0,1.0,0.0,0.0,0.9299205161102733,0.310528733776424,5,2,0.19357505130874425,1,14,0.24211963320764923,5.0,-0.33081328628304274,-0.35019900426461786,44,0.7079172609965707,-0.33081328628304274,0.3913043478260869,6.0
718,1964,1.982659667530976,1.0,0.0,0.0,0.0,0.0,0.9299205161102733,0.310528733776424,10,7,1.0,0,18,0.24211963320764923,5.0,-0.33081328628304274,-0.35019900426461786,44,0.7079172609965707,-0.33081328628304274,0.3913043478260869,0.0
713,1964,-0.36399729096431066,0.0,0.0,1.0,0.0,0.0,0.9299205161102733,0.310528733776424,6,20,1.0,0,33,-0.11270491150519091,5.0,-0.33081328628304274,-0.35019900426461786,44,0.11720596991726907,-0.33081328628304274,0.34782608695652173,0.0
710,1964,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,0.9299205161102733,0.310528733776424,5,7,1.0,0,21,-0.5858043044556444,5.0,-0.33081328628304274,-0.35019900426461786,44,-0.5719572030085829,-0.33081328628304274,0.34782608695652173,0.0
717,1964,0.1672182486693618,1.0,0.0,0.0,0.0,0.0,0.9299205161102733,0.310528733776424,5,16,1.0,0,34,0.24211963320764923,5.0,-0.33081328628304274,-0.35019900426461786,44,0.7079172609965707,-0.33081328628304274,0.3913043478260869,0.0
712,1964,2.172632147760504,0.0,0.0,1.0,0.0,0.0,0.9299205161102733,0.310528733776424,7,6,1.0,0,10,-0.1718423356239976,4.0,-0.33081328628304274,-0.35019900426461786,44,0.11720596991726907,-0.33081328628304274,0.34782608695652173,1.0
715,1964,0.8883689668249378,0.0,0.0,1.0,0.0,0.0,0.9299205161102733,0.310528733776424,9,13,1.0,0,3,-0.11270491150519091,5.0,-0.33081328628304274,-0.35019900426461786,44,0.11720596991726907,-0.33081328628304274,0.34782608695652173,0.0
709,1964,0.3458976620940437,1.0,0.0,0.0,0.0,0.0,0.5502878991120115,1.702663666090277,4,15,1.0,0,19,-0.7040791526932578,6.0,-0.33081328628304274,1.808567363895859,33,-0.5719572030085829,-0.33081328628304274,0.5217391304347827,0.0
